"","bottle","taxon","simple.N","simple.mean","simple.SD"
"4442","e03266","Lepidopsetta",3,0.0175275875190259,0.0303586721170629
"4443","e03266","Leptocottus armatus",3,0.0166645356518774,0.0288638224335946
"4444","e03266","Liparis mucosus",3,0,0
"4445","e03266","Lumpenus sagitta",3,0.0123366393751803,0.021367686192467
"4446","e03266","Microgadus proximus",3,0,0
"4447","e03266","Micropterus",3,0,0
"4448","e03266","Myoxocephalus",3,0,0
"4449","e03266","Nautichthys oculofasciatus",3,0,0
"4450","e03266","Oligocottus maculosus",3,0,0
"4451","e03266","Oligocottus snyderi",3,0,0
"4452","e03266","Oncorhynchus",3,0,0
"4453","e03266","Oncorhynchus clarkii",3,0,0
"4454","e03266","Oncorhynchus gorbuscha",3,0,0
"4455","e03266","Oncorhynchus keta",3,0.0209234728971133,0.0362405181285906
"4456","e03266","Oncorhynchus kisutch",3,0.0166714231354642,0.0288757519051033
"4457","e03266","Oncorhynchus nerka",3,0,0
"4458","e03266","Oncorhynchus tshawytscha",3,0,0
"4459","e03266","Ophiodon elongatus",3,0,0
"4460","e03266","Oxylebius pictus",3,0,0
"4461","e03266","Pholis laeta",3,0.0696103940970529,0.0581582713061105
"4462","e03266","Phytichthys chirus",3,0,0
"4463","e03266","Pleuronectidae 1",3,0,0
"4464","e03266","Pleuronectidae 2",3,0,0
"4465","e03266","Pleuronectidae 3",3,0,0
"4466","e03266","Pleuronichthys coenosus",3,0,0
"4467","e03266","Podothecus accipenserinus",3,0,0
"4468","e03266","Rhamphocottus richardsonii",3,0,0
"4469","e03266","Rhinogobiops nicholsii",3,0,0
"4470","e03266","Ronquilus jordani",3,0,0
"4471","e03266","Salvelinus",3,0,0
"4472","e03266","Scorpaenichthys marmoratus",3,0,0
"4473","e03266","Sebastes 1",3,0,0
"4474","e03266","Sebastes 2",3,0,0
"4475","e03266","Sebastes 3",3,0,0
"4476","e03266","Sebastes entomelas",3,0,0
"4477","e03266","Sebastes nigrocinctus",3,0,0
"4478","e03266","Sebastolobus",3,0,0
"4479","e03266","Stichaeidae",3,0,0
"4480","e03266","Stichaeus punctatus",3,0,0
"4481","e03266","Synchirus gilli",3,0,0
"4482","e03266","Syngnathus leptorhynchus",3,0.010511796042618,0.0182069648246158
"4483","e03266","Xiphister",3,0,0
"4484","e03266","Zaprora silenus",3,0,0
"4485","e03267","Agonopsis vulsa",3,0,0
"4486","e03267","Ammodytes personatus",3,0.00836463266379983,0.0144879687603515
"4487","e03267","Anoplarchus",3,0,0
"4488","e03267","Anoplopoma fimbria",3,0,0
"4489","e03267","Apodichthys flavidus",3,0,0
"4490","e03267","Artedius fenestralis",3,0,0
"4491","e03267","Artedius harringtoni",3,0,0
"4492","e03267","Artedius lateralis",3,0,0
"4493","e03267","Aulorhynchus flavidus",3,0.0157189946435929,0.027226097366606
"4494","e03267","Blepsias bilobus",3,0,0
"4495","e03267","Blepsias cirrhosus",3,0,0
"4496","e03267","Brachyistius frenatus",3,0,0
"4497","e03267","Chitonotus pugetensis",3,0,0
"4498","e03267","Citharichthys sordidus",3,0,0
"4499","e03267","Citharichthys stigmaeus",3,0.0135970333745365,0.0235507526369069
"4500","e03267","Clinocottus acuticeps",3,0,0
"4501","e03267","Clinocottus embryum",3,0,0
"4502","e03267","Clupea pallasii",3,0.0218097363598425,0.0377755714749295
"4503","e03267","Cottidae",3,0,0
"4504","e03267","Cottus",3,0,0
"4505","e03267","Cryptacanthodes giganteus",3,0,0
"4506","e03267","Cymatogaster aggregata",3,0.546874787476291,0.080916383245524
"4507","e03267","Embiotoca lateralis",3,0,0
"4508","e03267","Enophrys bison",3,0,0
"4509","e03267","Gadus",3,0,0
"4510","e03267","Gasterosteus aculeatus",3,0.115541540882391,0.0622808458616768
"4511","e03267","Gobiesox maeandricus",3,0,0
"4512","e03267","Hemilepidotus hemilepidotus",3,0.0123580136782635,0.0214047075713834
"4513","e03267","Hexagrammos",3,0.00642768850432633,0.0111330830647196
"4514","e03267","Hexagrammos decagrammus",3,0,0
"4515","e03267","Hippoglossus stenolepis",3,0,0
"4516","e03267","Hypomesus",3,0,0
"4517","e03267","Lepidogobius lepidus",3,0,0
"4518","e03267","Lepidopsetta",3,0,0
"4519","e03267","Leptocottus armatus",3,0.0605518351162104,0.040597071199284
"4520","e03267","Liparis mucosus",3,0,0
"4521","e03267","Lumpenus sagitta",3,0.0639164686712423,0.0258482447127137
"4522","e03267","Microgadus proximus",3,0,0
"4523","e03267","Micropterus",3,0,0
"4524","e03267","Myoxocephalus",3,0.00996135213107615,0.0172535680031084
"4525","e03267","Nautichthys oculofasciatus",3,0,0
"4526","e03267","Oligocottus maculosus",3,0,0
"4527","e03267","Oligocottus snyderi",3,0,0
"4528","e03267","Oncorhynchus",3,0,0
"4529","e03267","Oncorhynchus clarkii",3,0,0
"4530","e03267","Oncorhynchus gorbuscha",3,0.00324710080285459,0.00562414356784185
"4531","e03267","Oncorhynchus keta",3,0.00782029648177381,0.0135451508366844
"4532","e03267","Oncorhynchus kisutch",3,0.0105085752533765,0.00994305049933642
"4533","e03267","Oncorhynchus nerka",3,0,0
"4534","e03267","Oncorhynchus tshawytscha",3,0.0129275940697365,0.0116435735611049
"4535","e03267","Ophiodon elongatus",3,0,0
"4536","e03267","Oxylebius pictus",3,0,0
"4537","e03267","Pholis laeta",3,0.0469120655371189,0.0464942280434855
"4538","e03267","Phytichthys chirus",3,0,0
"4539","e03267","Pleuronectidae 1",3,0,0
"4540","e03267","Pleuronectidae 2",3,0,0
"4541","e03267","Pleuronectidae 3",3,0,0
"4542","e03267","Pleuronichthys coenosus",3,0,0
"4543","e03267","Podothecus accipenserinus",3,0,0
"4544","e03267","Rhamphocottus richardsonii",3,0,0
"4545","e03267","Rhinogobiops nicholsii",3,0,0
"4546","e03267","Ronquilus jordani",3,0,0
"4547","e03267","Salvelinus",3,0,0
"4548","e03267","Scorpaenichthys marmoratus",3,0,0
"4549","e03267","Sebastes 1",3,0.0156313177172321,0.0144197210798288
"4550","e03267","Sebastes 2",3,0,0
"4551","e03267","Sebastes 3",3,0,0
"4552","e03267","Sebastes entomelas",3,0,0
"4553","e03267","Sebastes nigrocinctus",3,0,0
"4554","e03267","Sebastolobus",3,0,0
"4555","e03267","Stichaeidae",3,0,0
"4556","e03267","Stichaeus punctatus",3,0,0
"4557","e03267","Synchirus gilli",3,0,0
"4558","e03267","Syngnathus leptorhynchus",3,0.0278309666363357,0.03266670366793
"4559","e03267","Xiphister",3,0,0
"4560","e03267","Zaprora silenus",3,0,0
"4561","e03269","Agonopsis vulsa",3,0,0
"4562","e03269","Ammodytes personatus",3,0.154003310348966,0.141606236707311
"4563","e03269","Anoplarchus",3,0.0572878812577423,0.0982114067307034
"4564","e03269","Anoplopoma fimbria",3,0,0
"4565","e03269","Apodichthys flavidus",3,0,0
"4566","e03269","Artedius fenestralis",3,0,0
"4567","e03269","Artedius harringtoni",3,0,0
"4568","e03269","Artedius lateralis",3,0,0
"4569","e03269","Aulorhynchus flavidus",3,0,0
"4570","e03269","Blepsias bilobus",3,0,0
"4571","e03269","Blepsias cirrhosus",3,0,0
"4572","e03269","Brachyistius frenatus",3,0,0
"4573","e03269","Chitonotus pugetensis",3,0,0
"4574","e03269","Citharichthys sordidus",3,0,0
"4575","e03269","Citharichthys stigmaeus",3,0,0
"4576","e03269","Clinocottus acuticeps",3,0,0
"4577","e03269","Clinocottus embryum",3,0,0
"4578","e03269","Clupea pallasii",3,0.137828396237622,0.173419120320576
"4579","e03269","Cottidae",3,0,0
"4580","e03269","Cottus",3,0,0
"4581","e03269","Cryptacanthodes giganteus",3,0,0
"4582","e03269","Cymatogaster aggregata",3,0.136520079350312,0.119274013813355
"4583","e03269","Embiotoca lateralis",3,0,0
"4584","e03269","Enophrys bison",3,0.0875610989381426,0.151660272127428
"4585","e03269","Gadus",3,0,0
"4586","e03269","Gasterosteus aculeatus",3,0.0307775490257242,0.0533082786449963
"4587","e03269","Gobiesox maeandricus",3,0,0
"4588","e03269","Hemilepidotus hemilepidotus",3,0,0
"4589","e03269","Hexagrammos",3,0.0857632451261307,0.148546297980442
"4590","e03269","Hexagrammos decagrammus",3,0,0
"4591","e03269","Hippoglossus stenolepis",3,0,0
"4592","e03269","Hypomesus",3,0,0
"4593","e03269","Lepidogobius lepidus",3,0,0
"4594","e03269","Lepidopsetta",3,0,0
"4595","e03269","Leptocottus armatus",3,0,0
"4596","e03269","Liparis mucosus",3,0,0
"4597","e03269","Lumpenus sagitta",3,0,0
"4598","e03269","Microgadus proximus",3,0,0
"4599","e03269","Micropterus",3,0,0
"4600","e03269","Myoxocephalus",3,0.0881350987308133,0.0946411949082661
"4601","e03269","Nautichthys oculofasciatus",3,0,0
"4602","e03269","Oligocottus maculosus",3,0,0
"4603","e03269","Oligocottus snyderi",3,0,0
"4604","e03269","Oncorhynchus",3,0,0
"4605","e03269","Oncorhynchus clarkii",3,0,0
"4606","e03269","Oncorhynchus gorbuscha",3,0,0
"4607","e03269","Oncorhynchus keta",3,0,0
"4608","e03269","Oncorhynchus kisutch",3,0.0725317693059628,0.125628709600792
"4609","e03269","Oncorhynchus nerka",3,0,0
"4610","e03269","Oncorhynchus tshawytscha",3,0,0
"4611","e03269","Ophiodon elongatus",3,0,0
"4612","e03269","Oxylebius pictus",3,0,0
"4613","e03269","Pholis laeta",3,0.0324535679374389,0.0562112285545325
"4614","e03269","Phytichthys chirus",3,0,0
"4615","e03269","Pleuronectidae 1",3,0,0
"4616","e03269","Pleuronectidae 2",3,0,0
"4617","e03269","Pleuronectidae 3",3,0,0
"4618","e03269","Pleuronichthys coenosus",3,0,0
"4619","e03269","Podothecus accipenserinus",3,0,0
"4620","e03269","Rhamphocottus richardsonii",3,0,0
"4621","e03269","Rhinogobiops nicholsii",3,0,0
"4622","e03269","Ronquilus jordani",3,0,0
"4623","e03269","Salvelinus",3,0.00899315738025415,0.0155766055030632
"4624","e03269","Scorpaenichthys marmoratus",3,0,0
"4625","e03269","Sebastes 1",3,0,0
"4626","e03269","Sebastes 2",3,0,0
"4627","e03269","Sebastes 3",3,0.0493555685935106,0.0849789256531838
"4628","e03269","Sebastes entomelas",3,0,0
"4629","e03269","Sebastes nigrocinctus",3,0,0
"4630","e03269","Sebastolobus",3,0,0
"4631","e03269","Stichaeidae",3,0,0
"4632","e03269","Stichaeus punctatus",3,0,0
"4633","e03269","Synchirus gilli",3,0,0
"4634","e03269","Syngnathus leptorhynchus",3,0.05878927776738,0.101826016033381
"4635","e03269","Xiphister",3,0,0
"4636","e03269","Zaprora silenus",3,0,0
"4637","e03270","Agonopsis vulsa",3,0,0
"4638","e03270","Ammodytes personatus",3,0.10857254450381,0.132443913720713
"4639","e03270","Anoplarchus",3,0.0333107688836239,0.0576959441456209
"4640","e03270","Anoplopoma fimbria",3,0,0
"4641","e03270","Apodichthys flavidus",3,0,0
"4642","e03270","Artedius fenestralis",3,0,0
"4643","e03270","Artedius harringtoni",3,0,0
"4644","e03270","Artedius lateralis",3,0,0
"4645","e03270","Aulorhynchus flavidus",3,0,0
"4646","e03270","Blepsias bilobus",3,0,0
"4647","e03270","Blepsias cirrhosus",3,0,0
"4648","e03270","Brachyistius frenatus",3,0,0
"4649","e03270","Chitonotus pugetensis",3,0,0
"4650","e03270","Citharichthys sordidus",3,0,0
"4651","e03270","Citharichthys stigmaeus",3,0.00139520059074504,0.000931641044083062
"4652","e03270","Clinocottus acuticeps",3,0,0
"4653","e03270","Clinocottus embryum",3,0,0
"4654","e03270","Clupea pallasii",3,0.227472181214039,0.0698339112978341
"4655","e03270","Cottidae",3,0,0
"4656","e03270","Cottus",3,0,0
"4657","e03270","Cryptacanthodes giganteus",3,0,0
"4658","e03270","Cymatogaster aggregata",3,0.154905151554802,0.188342682749259
"4659","e03270","Embiotoca lateralis",3,0,0
"4660","e03270","Enophrys bison",3,0.126593580597313,0.0866371409956258
"4661","e03270","Gadus",3,0,0
"4662","e03270","Gasterosteus aculeatus",3,0.0654720137676821,0.0568541603038322
"4663","e03270","Gobiesox maeandricus",3,0,0
"4664","e03270","Hemilepidotus hemilepidotus",3,0,0
"4665","e03270","Hexagrammos",3,0.0187100213219616,0.0324067075403345
"4666","e03270","Hexagrammos decagrammus",3,0,0
"4667","e03270","Hippoglossus stenolepis",3,0,0
"4668","e03270","Hypomesus",3,0,0
"4669","e03270","Lepidogobius lepidus",3,0,0
"4670","e03270","Lepidopsetta",3,0,0
"4671","e03270","Leptocottus armatus",3,0,0
"4672","e03270","Liparis mucosus",3,0,0
"4673","e03270","Lumpenus sagitta",3,0,0
"4674","e03270","Microgadus proximus",3,0,0
"4675","e03270","Micropterus",3,0,0
"4676","e03270","Myoxocephalus",3,0,0
"4677","e03270","Nautichthys oculofasciatus",3,0,0
"4678","e03270","Oligocottus maculosus",3,0,0
"4679","e03270","Oligocottus snyderi",3,0,0
"4680","e03270","Oncorhynchus",3,0,0
"4681","e03270","Oncorhynchus clarkii",3,0,0
"4682","e03270","Oncorhynchus gorbuscha",3,0,0
"4683","e03270","Oncorhynchus keta",3,0.0617360216790743,0.0697124984212839
"4684","e03270","Oncorhynchus kisutch",3,0.101624230740623,0.0891472272239797
"4685","e03270","Oncorhynchus nerka",3,0,0
"4686","e03270","Oncorhynchus tshawytscha",3,0,0
"4687","e03270","Ophiodon elongatus",3,0,0
"4688","e03270","Oxylebius pictus",3,0,0
"4689","e03270","Pholis laeta",3,0.100208285146326,0.0923265575079908
"4690","e03270","Phytichthys chirus",3,0,0
"4691","e03270","Pleuronectidae 1",3,0,0
"4692","e03270","Pleuronectidae 2",3,0,0
"4693","e03270","Pleuronectidae 3",3,0,0
"4694","e03270","Pleuronichthys coenosus",3,0,0
"4695","e03270","Podothecus accipenserinus",3,0,0
"4696","e03270","Rhamphocottus richardsonii",3,0,0
"4697","e03270","Rhinogobiops nicholsii",3,0,0
"4698","e03270","Ronquilus jordani",3,0,0
"4699","e03270","Salvelinus",3,0,0
"4700","e03270","Scorpaenichthys marmoratus",3,0,0
"4701","e03270","Sebastes 1",3,0,0
"4702","e03270","Sebastes 2",3,0,0
"4703","e03270","Sebastes 3",3,0,0
"4704","e03270","Sebastes entomelas",3,0,0
"4705","e03270","Sebastes nigrocinctus",3,0,0
"4706","e03270","Sebastolobus",3,0,0
"4707","e03270","Stichaeidae",3,0,0
"4708","e03270","Stichaeus punctatus",3,0,0
"4709","e03270","Synchirus gilli",3,0,0
"4710","e03270","Syngnathus leptorhynchus",3,0,0
"4711","e03270","Xiphister",3,0,0
"4712","e03270","Zaprora silenus",3,0,0
"4713","e03271","Agonopsis vulsa",3,0,0
"4714","e03271","Ammodytes personatus",3,0.0918269854046223,0.0824285913029112
"4715","e03271","Anoplarchus",3,0.0304050978607192,0.0526631743038694
"4716","e03271","Anoplopoma fimbria",3,0,0
"4717","e03271","Apodichthys flavidus",3,0,0
"4718","e03271","Artedius fenestralis",3,0,0
"4719","e03271","Artedius harringtoni",3,0,0
"4720","e03271","Artedius lateralis",3,0,0
"4721","e03271","Aulorhynchus flavidus",3,0,0
"4722","e03271","Blepsias bilobus",3,0,0
"4723","e03271","Blepsias cirrhosus",3,0,0
"4724","e03271","Brachyistius frenatus",3,0,0
"4725","e03271","Chitonotus pugetensis",3,0,0
"4726","e03271","Citharichthys sordidus",3,0,0
"4727","e03271","Citharichthys stigmaeus",3,0.0189928334900952,0.0328249293242026
"4728","e03271","Clinocottus acuticeps",3,0,0
"4729","e03271","Clinocottus embryum",3,0,0
"4730","e03271","Clupea pallasii",3,0.379694298944596,0.0878898305792168
"4731","e03271","Cottidae",3,0,0
"4732","e03271","Cottus",3,0,0
"4733","e03271","Cryptacanthodes giganteus",3,0,0
"4734","e03271","Cymatogaster aggregata",3,0,0
"4735","e03271","Embiotoca lateralis",3,0,0
"4736","e03271","Enophrys bison",3,0.136775889903054,0.120488677527731
"4737","e03271","Gadus",3,0,0
"4738","e03271","Gasterosteus aculeatus",3,0.0587959515733157,0.101837575404342
"4739","e03271","Gobiesox maeandricus",3,0,0
"4740","e03271","Hemilepidotus hemilepidotus",3,0,0
"4741","e03271","Hexagrammos",3,0,0
"4742","e03271","Hexagrammos decagrammus",3,0,0
"4743","e03271","Hippoglossus stenolepis",3,0.0395125990772507,0.0684378291408973
"4744","e03271","Hypomesus",3,0,0
"4745","e03271","Lepidogobius lepidus",3,0,0
"4746","e03271","Lepidopsetta",3,0,0
"4747","e03271","Leptocottus armatus",3,0,0
"4748","e03271","Liparis mucosus",3,0,0
"4749","e03271","Lumpenus sagitta",3,0,0
"4750","e03271","Microgadus proximus",3,0,0
"4751","e03271","Micropterus",3,0,0
"4752","e03271","Myoxocephalus",3,0,0
"4753","e03271","Nautichthys oculofasciatus",3,0,0
"4754","e03271","Oligocottus maculosus",3,0.0203083717812217,0.035175131744074
"4755","e03271","Oligocottus snyderi",3,0,0
"4756","e03271","Oncorhynchus",3,0,0
"4757","e03271","Oncorhynchus clarkii",3,0,0
"4758","e03271","Oncorhynchus gorbuscha",3,0.000385557864303694,0.000314085359959456
"4759","e03271","Oncorhynchus keta",3,0,0
"4760","e03271","Oncorhynchus kisutch",3,0.0934706840539089,0.0872337002916852
"4761","e03271","Oncorhynchus nerka",3,0,0
"4762","e03271","Oncorhynchus tshawytscha",3,0,0
"4763","e03271","Ophiodon elongatus",3,0,0
"4764","e03271","Oxylebius pictus",3,0,0
"4765","e03271","Pholis laeta",3,0.0804614253133201,0.0882124605726551
"4766","e03271","Phytichthys chirus",3,0,0
"4767","e03271","Pleuronectidae 1",3,0,0
"4768","e03271","Pleuronectidae 2",3,0,0
"4769","e03271","Pleuronectidae 3",3,0,0
"4770","e03271","Pleuronichthys coenosus",3,0,0
"4771","e03271","Podothecus accipenserinus",3,0,0
"4772","e03271","Rhamphocottus richardsonii",3,0,0
"4773","e03271","Rhinogobiops nicholsii",3,0,0
"4774","e03271","Ronquilus jordani",3,0,0
"4775","e03271","Salvelinus",3,0,0
"4776","e03271","Scorpaenichthys marmoratus",3,0,0
"4777","e03271","Sebastes 1",3,0.0312516648725844,0.053822408389278
"4778","e03271","Sebastes 2",3,0,0
"4779","e03271","Sebastes 3",3,0,0
"4780","e03271","Sebastes entomelas",3,0,0
"4781","e03271","Sebastes nigrocinctus",3,0,0
"4782","e03271","Sebastolobus",3,0,0
"4783","e03271","Stichaeidae",3,0,0
"4784","e03271","Stichaeus punctatus",3,0,0
"4785","e03271","Synchirus gilli",3,0,0
"4786","e03271","Syngnathus leptorhynchus",3,0.0181186398610077,0.031382404803308
"4787","e03271","Xiphister",3,0,0
"4788","e03271","Zaprora silenus",3,0,0
"4789","e03273","Agonopsis vulsa",3,0,0
"4790","e03273","Ammodytes personatus",3,0.545151627340457,0.0844916061786923
"4791","e03273","Anoplarchus",3,0.0451796433403092,0.0414759332580686
"4792","e03273","Anoplopoma fimbria",3,0,0
"4793","e03273","Apodichthys flavidus",3,0,0
"4794","e03273","Artedius fenestralis",3,0,0
"4795","e03273","Artedius harringtoni",3,0.0169687348176374,0.0292588342290954
"4796","e03273","Artedius lateralis",3,0,0
"4797","e03273","Aulorhynchus flavidus",3,0,0
"4798","e03273","Blepsias bilobus",3,0,0
"4799","e03273","Blepsias cirrhosus",3,0,0
"4800","e03273","Brachyistius frenatus",3,0,0
"4801","e03273","Chitonotus pugetensis",3,0,0
"4802","e03273","Citharichthys sordidus",3,0,0
"4803","e03273","Citharichthys stigmaeus",3,0,0
"4804","e03273","Clinocottus acuticeps",3,0,0
"4805","e03273","Clinocottus embryum",3,0,0
"4806","e03273","Clupea pallasii",3,0.0262362408295767,0.0230838647141439
"4807","e03273","Cottidae",3,1.42767403346468e-05,2.47280396260761e-05
"4808","e03273","Cottus",3,0,0
"4809","e03273","Cryptacanthodes giganteus",3,0,0
"4810","e03273","Cymatogaster aggregata",3,0,0
"4811","e03273","Embiotoca lateralis",3,0,0
"4812","e03273","Enophrys bison",3,0.134137994089873,0.0509169353014649
"4813","e03273","Gadus",3,0.0396589149039603,0.053379710284411
"4814","e03273","Gasterosteus aculeatus",3,0.0708823924782739,0.0311666735103483
"4815","e03273","Gobiesox maeandricus",3,0,0
"4816","e03273","Hemilepidotus hemilepidotus",3,0,0
"4817","e03273","Hexagrammos",3,0,0
"4818","e03273","Hexagrammos decagrammus",3,0,0
"4819","e03273","Hippoglossus stenolepis",3,0,0
"4820","e03273","Hypomesus",3,0,0
"4821","e03273","Lepidogobius lepidus",3,0,0
"4822","e03273","Lepidopsetta",3,0,0
"4823","e03273","Leptocottus armatus",3,0,0
"4824","e03273","Liparis mucosus",3,0,0
"4825","e03273","Lumpenus sagitta",3,0,0
"4826","e03273","Microgadus proximus",3,0,0
"4827","e03273","Micropterus",3,0,0
"4828","e03273","Myoxocephalus",3,0.0118612211724068,0.0205442377104202
"4829","e03273","Nautichthys oculofasciatus",3,0,0
"4830","e03273","Oligocottus maculosus",3,0.0193449831534464,0.0335064936933332
"4831","e03273","Oligocottus snyderi",3,0,0
"4832","e03273","Oncorhynchus",3,0,0
"4833","e03273","Oncorhynchus clarkii",3,0,0
"4834","e03273","Oncorhynchus gorbuscha",3,0,0
"4835","e03273","Oncorhynchus keta",3,0,0
"4836","e03273","Oncorhynchus kisutch",3,0.00578295010315369,0.00990529556643423
"4837","e03273","Oncorhynchus nerka",3,0,0
"4838","e03273","Oncorhynchus tshawytscha",3,0,0
"4839","e03273","Ophiodon elongatus",3,0,0
"4840","e03273","Oxylebius pictus",3,0,0
